,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_03.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_07.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_11.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_15.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_19.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_23.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_27.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_31.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_03.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_07.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_11.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_15.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_19.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_23.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_27.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_31.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_03.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_07.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_11.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_15.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_19.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_23.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_27.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_31.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_35.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_39.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_43.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_47.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_51.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_55.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_59.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_63.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_35.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_39.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_43.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_47.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_51.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_55.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_59.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_63.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_35.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_39.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_43.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_47.value,
2013/02/21 08:28:22.000,,,,,,,,,,,,,,,,,,,,,,,,,-32.019561017687,-32.122900156846,,,,,,,-32.251340014325,,-32.201884580821,,,,,,,,,,
2013/02/21 08:28:23.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.10320030019,,,,,,,,-32.068738242451,-32.063836509039,,,,,,,,
2013/02/21 08:28:24.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.019561017687,-32.073640717504,-32.083512424554,,,,,,-31.955735416045,-31.985187696536,-31.911606971312,,,,,
2013/02/21 08:28:29.000,-28.848341341739,-31.056043261171,,,,,,,-31.960620846869,-32.024456061646,,,,,,,,-31.180361246995,-30.521151903228,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:28:30.000,,,,,,,,,,,,,,-31.926309800997,,,,,,-30.469546876184,-30.941722486864,,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:28:31.000,,,,,,,,,,,,,,,,-32.009708760568,,,,,,,,-31.619124312045,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:28:32.000,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.999923858085,,,,,,,-31.965571308809,,,,,,,-31.358057876691,-31.285932669768,-30.808850842903,,
2013/02/21 08:28:33.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.931255040507,,,,,,,,,,,,,,,-30.615215157231,
2013/02/21 08:28:39.000,-28.554231909156,,-31.623959627069,,,,,,,,-31.990077558926,,,,,,-31.180361246995,,-30.287130312937,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:28:40.000,,,,-31.464135692039,-31.838256301185,-31.735816193352,,,,,,-31.877347551525,-31.877347551525,,,,,,,-30.249860356353,,-30.970281590069,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:28:41.000,,,,,,,-31.784566249545,-31.730900499958,,,,,,,-31.994968157805,,,,,,,,-31.464135692039,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:28:42.000,,,,,,,,,,,,,,,,,,,,,,,,,-31.765006375866,-31.867602393061,,,,,,,-31.975345863923,,-31.911606971312,,,,,,,,,,
2013/02/21 08:28:43.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.838256301185,,,,,,,,-31.769927202071,-31.774784848464,,,,,,,,
2013/02/21 08:28:44.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.765006375866,-31.774784848464,-31.779643217439,,,,,,-31.66279524627,-31.69198407908,-31.59000025488,,,,,
2013/02/21 08:28:49.000,-28.187691275454,-30.634046947748,,,,,,,-31.59000025488,-31.682294070726,,,,,,,,-30.917983385163,-29.888379681652,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:28:50.000,,,,,,,,,,,,,,-31.672543207439,,,,,,-29.86071651332,-30.657586036387,,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:28:51.000,,,,,,,,,,,,,,,,-31.726049371256,,,,,,,,-31.329163689465,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:28:52.000,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.726049371256,,,,,,,-31.672543207439,,,,,,,-31.070368774743,-31.01791361976,-30.460144658567,,
2013/02/21 08:28:53.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.66279524627,,,,,,,,,,,,,,,-30.263847085796,
2013/02/21 08:28:59.000,-27.790053194004,-30.29183778101,-31.314726060555,,,,,,,,-31.667700720344,,,,,,-30.941722486864,,-29.439511855081,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:29:00.000,,,,-31.151621545906,-31.565728759362,-31.473824864829,,,,,,-31.565728759362,-31.609392220732,,,,,,,-29.416734058689,,-30.709541424228,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:29:01.000,,,,,,,-31.488332288933,-31.415858968475,,,,,,,-31.726049371256,,,,,,,,-31.151621545906,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:29:02.000,,,,,,,,,,,,,,,,,,,,,,,,,-31.507664338254,-31.619124312045,,,,,,,-31.696830159067,,-31.570619737905,,,,,,,,,,
2013/02/21 08:29:03.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.59000025488,,,,,,,,-31.425533956891,-31.469011586114,,,,,,,,
2013/02/21 08:29:04.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.478638847155,-31.483516889219,-31.483516889219,,,,,,-31.343607625496,-31.338813305055,-31.242695137933,,,,,
2013/02/21 08:29:09.000,-27.388106238797,-29.939112921685,,,,,,,-31.209125847683,-31.271513886686,,,,,,,,-30.681203428554,-28.978381814884,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:29:10.000,,,,,,,,,,,,,,-31.401446601908,,,,,,-28.951429623614,-30.422684600063,,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:29:11.000,,,,,,,,,,,,,,,,-31.488332288933,,,,,,,,-30.998865136334,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:29:12.000,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.483516889219,,,,,,,-31.420727725525,,,,,,,-30.79463692666,-30.737841357175,-30.147486117441,,
2013/02/21 08:29:13.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.391778673793,,,,,,,,,,,,,,,-29.957574428342,
2013/02/21 08:29:19.000,-26.994689896528,-29.580863601543,-31.008356791504,,,,,,,-31.046538023538,-31.257101378731,,,,,,-30.714246108397,,-28.532016525904,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:29:20.000,,,,-30.827791398185,-31.271513886686,-31.175590492232,,,,,,-31.146854916854,-31.271513886686,,,,,,,-28.505399438264,,-30.4366812212,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:29:21.000,,,,,,,-31.156388858851,-31.089458181898,,,,,,,-31.454512668469,,,,,,,,-30.889468899631,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:29:22.000,,,,,,,,,,,,,,,,,,,,,,,,,-31.271513886686,-31.382113576696,,,,,,,-31.464135692039,,-31.343607625496,,,,,,,,,,
2013/02/21 08:29:23.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.362854990345,,,,,,,,-31.170757663303,-31.161219597342,,,,,,,,
2013/02/21 08:29:24.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.204288133808,-31.257101378731,-31.242695137933,,,,,,-31.027473187245,,,,,,,
2013/02/21 08:29:29.000,-26.601085667545,-29.235280662438,-30.771001775545,,,,,,-30.804132893097,-30.818288733482,-31.032222749559,,,,,,,-30.455475245646,-28.099922056071,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:29:30.000,,,,-30.596332181504,-31.070368774743,-30.975023018131,,,,,,-30.92271739857,-31.06561377273,-31.01791361976,,,,,,-28.064896550241,-30.142859393705,,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:29:31.000,,,,,,,,,,,,,,,,-31.142088971409,,,,,,,,-30.78514364616,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:29:32.000,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.247475554084,,,,,,,-31.213901425995,,,,,,,-30.497646175424,-30.450745049113,-29.888379681652,,
2013/02/21 08:29:33.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.118144167653,,,,,,,,,,,,,,,-29.686129333433,
2013/02/21 08:29:34.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.056043261171,-30.970281590069,,,,,
2013/02/21 08:29:39.000,-26.215700381415,-28.89764538298,-30.507058813027,,,,,,,-30.605772348506,-30.813569456273,,,,,,-30.469546876184,,-27.677271074108,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:29:40.000,,,,-30.347827073609,-30.842019374722,-30.756803870623,,,,,,-30.695369444003,-30.851528769282,-30.79463692666,,,,,,-27.646958994283,,-30.156802342198,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:29:41.000,,,,,,,-30.936985781969,-30.870493461909,,,,,,,-31.056043261171,-30.936985781969,,,,,,,-30.667043370461,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:29:42.000,,,,,,,,,,,,,,,,,,,,,,,,,-31.01791361976,-31.146854916854,,,,,,,-31.247475554084,,-31.10862118546,,,,,,,,,,
2013/02/21 08:29:43.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.075124455772,,,,,,,,-30.965540835063,-30.941722486864,,,,,,,,
2013/02/21 08:29:44.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.870493461909,-31.01791361976,-30.998865136334,,,,,,-30.78514364616,,,,,,,
2013/02/21 08:29:49.000,-25.838224600539,-28.567556106343,-30.240518707796,,,,,,-30.399247055824,-30.389925621502,-30.591643929571,,,,,,,-30.217267284584,-27.267944826409,,,,,,,,,,,,,,,,,,,,,,,,,,
